user_id,first_tran_date,location,age,gender
53875017,2020-02-23,Other,18_to_22,Male
42677838,2018-07-25,HCMC,33_to_37,Male
38349541,2019-11-18,HCMC,33_to_37,Male
31487205,2016-10-31,HCMC,23_to_27,Male
42924210,2018-08-15,Other,23_to_27,Male
51047485,2019-11-23,Other,unknown,Male
47733649,2019-10-24,Other,28_to_32,Male
48079172,2019-07-25,Other,23_to_27,Female
23338956,2020-03-10,HCMC,28_to_32,Male
2966662,2020-01-21,Other,18_to_22,Male
33035992,2019-11-08,HCMC,23_to_27,Male
22876050,2019-11-29,Other,unknown,Female
36279387,2019-02-06,HN,28_to_32,Male
57338966,2020-07-24,Other,unknown,Female
35381371,2018-05-18,Other,18_to_22,Male
32723967,2019-03-01,Other,23_to_27,Female
53328829,2020-06-18,HCMC,18_to_22,Female
49511401,2019-09-23,Other,18_to_22,Female
54381758,2020-03-12,Other,18_to_22,Male
44134925,2018-11-07,Other,unknown,Male
45009691,2020-05-21,Other,23_to_27,Male
40841065,2018-12-11,Other,23_to_27,Female
42112737,2018-07-18,Other,33_to_37,Male
40786845,2018-01-20,Other,23_to_27,Female
50222843,2020-04-16,HN,unknown,Male
57148803,2020-07-15,HCMC,33_to_37,Male
41816654,2018-05-10,Other,28_to_32,Male
49841611,2019-10-09,Other,18_to_22,Female
41357187,2019-05-11,Other,33_to_37,Male
49458590,2019-09-25,Other,18_to_22,Female
42389554,2019-09-24,HN,23_to_27,Male
20741365,2019-11-18,Other,33_to_37,Male
13112220,2017-07-14,HCMC,33_to_37,Male
45701485,2019-03-05,HCMC,23_to_27,Male
46081720,2019-02-26,HCMC,23_to_27,Male
21373325,2020-08-15,HN,18_to_22,Female
9917591,2019-04-18,Other,28_to_32,Male
13300393,2019-12-20,Other,33_to_37,Female
50157057,2019-10-23,Other,unknown,Male
25228634,2017-04-10,HCMC,28_to_32,Female
47762139,2019-12-10,Unknown,18_to_22,Male
47173373,2020-09-07,Other,28_to_32,Male
44558470,2019-01-02,Other,23_to_27,Female
2925202,2018-12-12,HCMC,33_to_37,Female
49390021,2019-09-23,Other,33_to_37,Male
15091105,2019-02-21,Other,unknown,Male
39035008,2017-06-20,Other,unknown,Male
40141333,2017-11-10,HCMC,28_to_32,Male
45654648,2019-09-18,HN,33_to_37,Male
40492575,2019-08-19,Other,33_to_37,Female
42121770,2019-01-16,HCMC,28_to_32,Female
53801254,2020-02-20,Other,>37,Female
39689439,2017-08-07,HCMC,23_to_27,Male
38729970,2018-07-31,HN,28_to_32,Male
35790763,2017-03-03,HCMC,33_to_37,Male
16472952,2020-08-25,HCMC,33_to_37,Male
40656332,2017-12-27,HCMC,23_to_27,Male
57835214,2020-08-16,HCMC,28_to_32,Female
48518407,2019-08-29,Other,unknown,Male
46268373,2019-09-25,HCMC,18_to_22,Male
45225995,2019-01-24,Other,23_to_27,Male
42245369,2018-08-28,Other,28_to_32,Male
11613394,2019-08-09,Other,33_to_37,Male
42239191,2019-11-22,Other,23_to_27,Male
40177719,2017-11-10,HCMC,23_to_27,Female
9243487,2017-04-28,HCMC,>37,Male
16718443,2019-12-31,Other,28_to_32,Male
54278864,2020-03-09,Other,33_to_37,Male
45995776,2019-11-11,HCMC,28_to_32,Male
34310712,2018-07-15,HN,>37,Male
28410494,2019-07-11,Other,>37,Female
36748877,2019-07-08,HCMC,33_to_37,Female
1647743,2020-04-14,HCMC,28_to_32,Male
54473266,2020-03-16,Other,18_to_22,Male
45796697,2020-01-13,HN,unknown,Male
46203898,2019-10-07,HCMC,23_to_27,Male
49897382,2019-10-15,Other,unknown,Male
37166281,2020-03-02,Unknown,23_to_27,Male
24104386,2020-09-20,HCMC,unknown,Male
41069751,2018-02-13,Other,23_to_27,Male
43509794,2019-11-18,Other,28_to_32,Female
52994523,2020-01-29,Other,23_to_27,Male
38665335,2017-04-25,HCMC,28_to_32,Male
52304141,2020-01-04,Other,23_to_27,Male
41579693,2018-04-12,HCMC,33_to_37,Male
27449891,2020-03-27,HCMC,23_to_27,Male
50498427,2019-11-05,Other,23_to_27,Male
44386524,2019-10-21,Other,28_to_32,Female
45530255,2019-02-08,HCMC,unknown,Male
1606616,2019-02-04,HCMC,28_to_32,Male
49897515,2020-03-25,Other,unknown,Female
47463241,2019-06-04,Other,unknown,Male
8125165,2020-02-05,Other,unknown,Female
52153653,2020-01-18,Other,23_to_27,Male
38352438,2019-05-10,Unknown,unknown,Female
51821681,2019-12-19,Other,unknown,Male
42370679,2018-06-28,Other,33_to_37,Male
3931691,2019-12-28,Unknown,unknown,Male
58466586,2020-09-08,Other,unknown,Female
45189601,2019-01-28,Other,28_to_32,Female
39093385,2020-03-28,Other,33_to_37,Female
43790357,2018-10-16,HCMC,23_to_27,Female
43788537,2018-10-16,Other,23_to_27,Male
42476274,2019-02-21,HCMC,23_to_27,Male
54417297,2020-06-21,Other,23_to_27,Male
45474484,2019-04-07,HCMC,18_to_22,Male
35605165,2018-01-18,HCMC,28_to_32,Male
48511115,2019-11-22,Unknown,unknown,Male
53771549,2020-05-09,Other,unknown,Female
43561403,2018-10-13,HCMC,unknown,Male
22676017,2018-11-19,HCMC,28_to_32,Male
51758872,2020-01-31,Other,23_to_27,Male
55594211,2020-04-26,HN,23_to_27,Female
41479409,2018-05-01,HN,28_to_32,Male
139036,2019-10-17,HCMC,unknown,Female
31642121,2018-10-30,Other,28_to_32,Male
52997234,2020-01-29,HCMC,23_to_27,Male
39657311,2018-06-10,HN,23_to_27,Male
51216196,2020-01-05,Other,18_to_22,Male
49717872,2019-11-21,Other,33_to_37,Male
33138809,2019-09-13,HCMC,23_to_27,Female
49469322,2019-11-19,Other,23_to_27,Male
48178426,2019-07-31,Unknown,>37,Male
50601946,2019-11-12,HN,18_to_22,Male
39648095,2019-02-23,Other,unknown,Male
30128586,2019-07-16,Other,28_to_32,Female
50308853,2020-03-13,Other,23_to_27,Male
31917752,2020-11-30,Other,28_to_32,Female
38230606,2020-03-24,HCMC,23_to_27,Male
57297193,2020-10-03,Other,28_to_32,Female
54851148,2020-04-10,HN,18_to_22,Male
22258663,2020-03-09,HN,28_to_32,Male
50927233,2019-11-22,Other,unknown,Male
36805876,2018-06-29,HCMC,28_to_32,Male
58517053,2020-09-25,Other,unknown,Female
57150452,2020-07-20,Other,unknown,Male
43747471,2018-11-04,HCMC,28_to_32,Male
53803571,2020-02-20,Other,23_to_27,Male
35755339,2016-07-25,HN,unknown,Female
45058088,2019-10-03,HCMC,33_to_37,Female
49495135,2019-09-29,Other,28_to_32,Male
49234231,2019-10-11,HN,33_to_37,Female
42805790,2019-12-22,Other,18_to_22,Male
45716531,2019-02-16,HCMC,28_to_32,Male
26104670,2016-01-03,HCMC,28_to_32,Male
46856157,2019-04-21,Other,18_to_22,Male
41810327,2018-11-20,Other,18_to_22,Female
56130147,2020-06-09,Other,28_to_32,Female
43829477,2018-10-25,Other,28_to_32,Male
1473606,2020-06-07,Other,23_to_27,Male
37297497,2018-02-23,HCMC,23_to_27,Female
51372601,2019-12-05,HCMC,23_to_27,Male
56409428,2020-07-02,Other,28_to_32,Male
57429030,2020-09-16,HN,unknown,Female
44704558,2019-08-16,Unknown,18_to_22,Female
46648172,2019-04-12,HCMC,23_to_27,Male
41873180,2018-05-16,Other,33_to_37,Male
39420297,2019-12-25,HCMC,unknown,Female
11964864,2019-02-18,HCMC,23_to_27,Female
47743391,2019-06-20,HCMC,23_to_27,Male
30135327,2018-02-07,HCMC,28_to_32,Female
49876621,2020-03-10,HCMC,>37,Female
52396656,2020-06-04,Other,28_to_32,Male
48429453,2020-01-23,Other,28_to_32,Male
50135102,2020-03-22,Other,23_to_27,Female
54486068,2020-03-16,HCMC,>37,Male
43173700,2019-08-22,Other,18_to_22,Male
46191809,2019-12-13,HN,unknown,Female
1130420,2020-04-17,Other,23_to_27,Male
29449058,2017-08-11,HCMC,>37,Female
41389016,2018-03-30,Other,28_to_32,Male
59505544,2020-11-30,Other,23_to_27,Male
49211261,2019-09-08,Other,23_to_27,Male
45828540,2019-02-19,Other,33_to_37,Female
49883568,2020-05-11,HCMC,23_to_27,Male
52789635,2020-03-28,Other,unknown,Male
45589867,2019-06-01,Unknown,28_to_32,Female
41567269,2018-04-11,HCMC,33_to_37,Male
50049082,2019-12-13,Other,18_to_22,Female
56008566,2020-05-18,Other,18_to_22,Male
15227871,2019-03-08,Other,23_to_27,Male
42340931,2020-01-30,HCMC,>37,Male
43697204,2018-10-11,HCMC,23_to_27,Female
44433550,2019-02-15,Other,28_to_32,Male
32570870,2019-05-10,Unknown,23_to_27,Male
47345430,2019-07-04,HCMC,23_to_27,Female
48826207,2019-10-07,Other,23_to_27,Male
5822987,2019-06-24,Other,28_to_32,Female
43274430,2019-07-16,HCMC,unknown,Male
55459125,2020-04-20,Other,18_to_22,Male
31751918,2019-08-21,HCMC,23_to_27,Female
29278918,2019-03-06,HCMC,33_to_37,Male
45930433,2019-03-07,HCMC,33_to_37,Male
21082222,2018-03-10,Other,33_to_37,Female
41258267,2018-03-13,HCMC,18_to_22,Male
47490839,2019-06-06,HCMC,>37,Male
32613795,2020-11-26,Other,unknown,Female
42414892,2019-09-05,Other,28_to_32,Male
45742120,2019-02-16,HCMC,23_to_27,Female
41466242,2018-04-28,HCMC,18_to_22,Female
56326216,2020-06-05,Other,18_to_22,Female
43996780,2018-12-07,Other,28_to_32,Male
19195131,2019-09-12,Other,33_to_37,Male
48539001,2019-08-06,HCMC,>37,Male
46312952,2019-07-31,HCMC,>37,Male
48704655,2019-09-05,Other,>37,Female
37564788,2017-07-11,HCMC,23_to_27,Male
36871978,2017-04-21,HCMC,23_to_27,Male
1189483,2019-04-19,Other,unknown,Female
39897036,2018-12-26,HCMC,28_to_32,Female
44204393,2019-06-05,Other,28_to_32,Female
48594742,2019-08-09,HCMC,23_to_27,Male
47841904,2019-09-16,Other,18_to_22,Male
47636677,2019-10-23,Other,23_to_27,Male
39263173,2019-02-23,HN,18_to_22,Female
45081677,2020-02-13,Other,>37,Male
40439725,2017-12-23,Other,23_to_27,Female
46723352,2020-03-01,Other,23_to_27,Male
22934254,2019-02-18,HCMC,33_to_37,Female
56754327,2020-07-09,Other,18_to_22,Female
40272186,2017-11-30,HN,23_to_27,Male
50550895,2020-07-09,Unknown,28_to_32,Male
34530728,2020-03-26,HN,33_to_37,Male
50678691,2019-11-10,HN,>37,Male
58517662,2020-10-15,Other,>37,Male
29787545,2019-10-16,HCMC,18_to_22,Male
51793513,2019-12-19,Other,18_to_22,Female
9332808,2020-06-06,Other,28_to_32,Female
53141200,2020-10-07,Other,18_to_22,Male
46739645,2020-01-20,Other,28_to_32,Male
26210774,2018-03-05,HCMC,>37,Female
47750950,2019-06-21,HCMC,18_to_22,Male
25643106,2020-08-06,Other,28_to_32,Male
46248527,2019-04-30,HCMC,unknown,Female
41779046,2019-05-30,Other,23_to_27,Male
8753798,2019-02-15,Other,28_to_32,Female
38881508,2019-11-13,Other,23_to_27,Female
895279,2019-09-08,HCMC,28_to_32,Female
46244725,2020-01-28,Other,28_to_32,Female
50647513,2020-06-03,Other,18_to_22,Female
59677913,2020-10-30,Other,>37,Female
36176175,2020-03-19,HCMC,33_to_37,Male
8981864,2019-02-27,HCMC,18_to_22,Female
31769621,2020-03-13,HCMC,23_to_27,Female
52442677,2020-02-24,Other,>37,Male
42737184,2018-08-01,Other,28_to_32,Male
40356657,2018-01-09,HCMC,28_to_32,Male
38518860,2018-05-02,Other,28_to_32,Female
46174182,2019-10-25,Other,unknown,Female
50747265,2020-05-29,Unknown,28_to_32,Male
39437251,2017-09-09,Other,>37,Male
48644150,2019-08-17,HCMC,unknown,Female
37746099,2017-03-01,Other,unknown,Male
52088273,2019-12-28,Other,23_to_27,Female
36014083,2019-04-07,HCMC,28_to_32,Male
31778305,2019-02-19,Other,unknown,Male
49433036,2019-11-29,HCMC,33_to_37,Female
41463357,2018-10-01,Other,23_to_27,Male
43626958,2018-11-10,Other,28_to_32,Male
50235652,2019-11-29,Other,18_to_22,Female
47128084,2019-05-11,HN,28_to_32,Male
45472048,2019-06-16,Other,28_to_32,Male
41450353,2018-03-30,Other,unknown,Male
41263567,2018-03-07,Other,33_to_37,Male
13168065,2019-11-18,HN,33_to_37,Female
54303481,2020-06-24,Other,23_to_27,Female
36691336,2016-11-30,Other,23_to_27,Male
45284116,2020-07-22,Other,23_to_27,Male
8138591,2019-04-11,HCMC,unknown,Male
49464261,2019-09-20,Other,33_to_37,Female
38963323,2017-05-23,HCMC,>37,Female
52755228,2020-01-21,Other,>37,Female
38822464,2019-11-30,HN,28_to_32,Male
49260722,2019-09-11,HN,33_to_37,Female
52990048,2020-02-20,Other,18_to_22,Male
46452053,2019-03-30,HCMC,33_to_37,Male
45042964,2019-10-09,Other,23_to_27,Male
52693107,2020-05-10,Other,18_to_22,Male
46518182,2019-04-09,Other,23_to_27,Female
49770643,2019-11-23,Other,28_to_32,Male
51178042,2019-11-27,Other,23_to_27,Male
54739653,2020-04-18,Other,23_to_27,Male
40485083,2020-08-24,HCMC,33_to_37,Male
47906024,2019-10-31,HCMC,unknown,Female
43247244,2019-11-05,HN,18_to_22,Female
45486604,2020-09-29,Other,>37,Male
40037054,,Other,unknown,Male
42797700,2018-08-03,Other,23_to_27,Female
27208628,2017-11-20,HN,33_to_37,Female
45637026,2020-10-22,Other,23_to_27,Male
40969154,2018-07-13,Other,33_to_37,Male
54970918,2020-04-01,Other,unknown,Female
2141927,2019-05-01,HCMC,33_to_37,Male
40836197,2018-07-02,HN,23_to_27,Female
51184808,2019-11-28,HN,18_to_22,Male
52770225,2020-02-02,HN,>37,Female
285885,2017-08-13,HCMC,33_to_37,Female
36993349,2019-04-04,HCMC,33_to_37,Male
43075288,2018-09-29,Other,23_to_27,Male
32858523,2018-12-07,HCMC,28_to_32,Male
51725275,2019-12-16,Other,18_to_22,Male
55587266,2020-04-26,HN,28_to_32,Male
7869268,2018-08-09,Other,33_to_37,Male
46536938,2019-03-29,HCMC,>37,Male
34110191,2017-08-19,Other,23_to_27,Male
42184308,2019-02-13,HN,23_to_27,Female
49119696,2019-10-07,Other,unknown,Male
7923890,2018-08-31,HCMC,unknown,Female
45824431,2019-05-29,HCMC,28_to_32,Male
57425264,2020-07-27,Other,18_to_22,Female
42451899,2018-07-08,Other,28_to_32,Female
36899707,2020-05-22,Other,23_to_27,Male
22314798,2019-09-10,Unknown,unknown,Male
42046215,2019-06-05,Other,33_to_37,Male
48764026,2020-06-06,Other,18_to_22,Female
55184909,2020-04-09,Other,unknown,Male
45548581,2019-03-05,HCMC,33_to_37,Male
10994967,2019-07-12,Other,18_to_22,Female
13666393,2020-03-13,HCMC,unknown,Male
32739339,2017-08-04,Other,unknown,Female
49585809,2019-09-27,Other,23_to_27,Male
44504200,2018-12-05,HN,23_to_27,Male
52939810,2020-04-17,Other,unknown,Male
57830007,2020-08-15,HCMC,>37,Female
53284960,2020-02-07,Other,33_to_37,Male
57984038,2020-08-19,Unknown,unknown,Female
44408437,2019-04-01,Other,28_to_32,Male
51885310,2020-11-21,Other,unknown,Male
24190635,2020-01-09,Other,23_to_27,Male
35966173,2020-01-25,HN,28_to_32,Male
36663275,2020-01-18,Other,33_to_37,Male
39045459,2017-08-19,HN,23_to_27,Female
50143174,2019-11-11,Other,33_to_37,Male
46113610,2019-08-29,HN,23_to_27,Male
51279973,2020-05-08,Other,>37,Male
50668404,2019-11-25,Other,23_to_27,Male
38461975,2017-04-03,Other,28_to_32,Female
36801700,2017-06-06,HCMC,28_to_32,Male
47636814,2019-06-13,Other,28_to_32,Male
27923045,2017-03-26,HCMC,23_to_27,Male
42554130,2019-11-27,Other,18_to_22,Male
45711677,2019-06-02,HN,18_to_22,Female
54601457,2020-03-20,Other,unknown,Male
39177158,2018-08-28,Other,28_to_32,Male
41293893,2018-06-27,Other,unknown,Male
27195731,2019-11-20,HCMC,>37,Female
47331917,2019-05-27,Other,23_to_27,Male
46869057,2019-05-12,Other,18_to_22,Female
36199820,2016-09-24,Other,28_to_32,Male
51254332,2020-06-16,Other,28_to_32,Male
53479403,2020-02-11,Other,33_to_37,Male
7333625,2019-10-21,Unknown,>37,Male
56457154,2020-07-12,Other,28_to_32,Male
44073348,2018-11-05,Other,28_to_32,Female
14213801,2020-02-07,Unknown,33_to_37,Male
41549533,2020-03-24,Other,18_to_22,Male
5602487,2020-04-14,Other,28_to_32,Male
50745521,2019-11-12,Other,unknown,Male
14233503,2020-04-21,Other,18_to_22,Female
46475027,2019-04-09,Other,33_to_37,Male
18251183,2020-02-14,Other,unknown,Male
41206224,2018-03-14,HCMC,28_to_32,Male
49153411,2019-09-14,HCMC,28_to_32,Male
46128889,2019-11-05,HCMC,33_to_37,Male
42492998,2019-03-05,Other,23_to_27,Male
3429327,2020-05-14,Other,>37,Male
48351067,2019-08-12,HCMC,unknown,Female
51552700,2020-02-12,Other,unknown,Female
41905484,2020-06-08,HN,33_to_37,Female
44181585,2020-04-02,Other,unknown,Female
15298262,2019-02-19,Other,23_to_27,Male
51182575,2019-11-28,HCMC,33_to_37,Female
43592584,2018-10-11,HN,23_to_27,Male
41250537,2018-03-04,Other,23_to_27,Male
27406700,2019-09-29,HCMC,>37,Male
52983859,2020-04-30,Other,28_to_32,Male
46350952,2019-05-04,HCMC,23_to_27,Female
58098367,2020-08-27,HCMC,unknown,Female
42746739,2019-01-11,HCMC,>37,Female
47478790,2019-06-02,Other,23_to_27,Male
41727326,2019-03-24,HCMC,23_to_27,Female
18991584,2020-01-30,HCMC,>37,Male
46830813,2019-04-30,Other,unknown,Male
47357332,2019-06-04,Other,18_to_22,Male
40995302,2018-02-07,Other,unknown,Female
18230191,2019-03-26,Other,23_to_27,Male
59137047,2020-10-05,Unknown,unknown,Female
60013230,2020-11-05,Other,unknown,Female
29946581,2020-01-02,HCMC,33_to_37,Male
45490574,2019-04-05,HN,18_to_22,Male
46309888,2019-05-12,Other,18_to_22,Male
54278884,2020-03-09,Unknown,>37,Male
15776817,2020-06-22,HCMC,33_to_37,Female
18002598,2020-08-11,Other,23_to_27,Male
42848548,2019-08-30,HCMC,unknown,Female
49675230,2020-03-19,Unknown,unknown,Male
33910948,2017-06-08,Other,>37,Male
4487923,2020-03-05,HCMC,23_to_27,Female
16804327,2020-09-04,HCMC,33_to_37,Male
52510861,2020-01-12,HCMC,unknown,Female
42114739,2018-06-05,HN,23_to_27,Female
32209117,2019-07-12,HCMC,33_to_37,Female
50357627,2019-10-31,HCMC,18_to_22,Male
45887416,2019-08-09,Other,unknown,Female
55259024,2020-07-22,Other,18_to_22,Female
45538766,2019-02-12,HCMC,23_to_27,Male
44555609,2020-03-20,HCMC,18_to_22,Male
52071283,2020-01-13,Other,23_to_27,Female
43261464,2019-05-10,Other,23_to_27,Male
20520579,2018-12-19,HCMC,33_to_37,Male
12075688,2020-03-07,Other,33_to_37,Male
52051064,2019-12-26,HN,23_to_27,Male
32829092,2017-06-08,HCMC,33_to_37,Female
15901521,2018-09-12,HCMC,33_to_37,Female
44017185,2019-08-26,Other,23_to_27,Male
6166827,2017-10-18,HCMC,33_to_37,Male
32801778,2018-11-19,Other,28_to_32,Male
44540345,2019-03-06,Other,23_to_27,Female
47102995,2019-05-11,Other,28_to_32,Male
38716893,2017-08-11,Unknown,unknown,Male
49318545,2019-09-16,HCMC,18_to_22,Male
52621081,2020-03-03,Other,18_to_22,Male
53211306,2020-02-08,Other,unknown,Female
51469700,2019-12-08,Other,unknown,Male
60753809,2020-12-06,Other,>37,Male
50753410,2019-11-13,HN,unknown,Female
284558,2019-09-29,Other,33_to_37,Male
35875274,2017-07-17,Other,28_to_32,Male
35031382,2016-02-09,HCMC,28_to_32,Male
46346906,2019-03-16,Other,33_to_37,Male
48553015,2019-08-06,HCMC,23_to_27,Male
44735551,2018-12-22,HCMC,28_to_32,Female
44864268,2019-01-04,Other,33_to_37,Male
32141657,2016-02-01,HCMC,28_to_32,Female
43648575,2018-10-31,HN,23_to_27,Male
38330230,2017-03-16,HCMC,28_to_32,Female
53731147,2020-04-05,HCMC,23_to_27,Male
48292886,2019-07-24,Other,unknown,Female
35887092,2016-08-05,HCMC,23_to_27,Female
8199306,2018-03-19,HCMC,>37,Male
56476147,2020-10-26,Unknown,unknown,Female
50916402,2019-12-17,HCMC,33_to_37,Male
40934092,2019-03-12,HCMC,23_to_27,Male
54596048,2020-03-20,Other,28_to_32,Male
6723600,2019-05-29,Other,28_to_32,Female
59456393,2020-11-20,Other,unknown,Male
52348039,2020-01-07,Other,23_to_27,Male
53056681,2020-01-31,Other,28_to_32,Male
47063089,2020-08-23,HCMC,28_to_32,Male
15022500,2018-10-17,HCMC,33_to_37,Female
43367100,2019-07-31,Other,18_to_22,Male
44847871,2019-01-04,HCMC,28_to_32,Male
44001367,2018-10-31,HN,18_to_22,Male
31319306,2018-09-25,HCMC,unknown,Female
1605871,2019-12-26,HCMC,33_to_37,Female
60555746,2020-11-25,Unknown,unknown,Male
40211983,2017-11-01,Other,unknown,Male
53157418,2020-02-03,HCMC,18_to_22,Female
51023940,2019-11-23,Other,33_to_37,Male
41334732,2018-03-17,Other,28_to_32,Female
43005429,2018-08-22,Other,unknown,Male
30467790,2018-01-03,HCMC,>37,Female
53142381,2020-05-09,Other,unknown,Female
47077517,2019-11-01,HCMC,18_to_22,Male
42058119,2018-06-03,HN,unknown,Male
39866897,2017-08-31,Other,23_to_27,Male
42908193,2018-08-13,Other,28_to_32,Male
44067102,2018-11-01,Unknown,unknown,Female
49431915,2019-09-19,Other,28_to_32,Male
48555103,2019-08-07,Other,23_to_27,Male
46803331,2019-10-02,Other,23_to_27,Male
41479802,2019-03-06,HCMC,23_to_27,Male
33919245,2020-03-10,Other,23_to_27,Male
43848935,2019-01-20,HN,33_to_37,Male
46180675,2019-03-16,Other,28_to_32,Female
42638852,2018-07-28,Other,28_to_32,Male
46613793,2019-04-09,Other,>37,Male
52380564,2020-01-10,Other,33_to_37,Male
43457126,2018-09-24,Other,33_to_37,Male
43664428,2018-11-05,HN,18_to_22,Male
42289798,2018-06-20,HN,18_to_22,Male
45803750,2020-02-14,HCMC,18_to_22,Male
38777453,2018-04-18,Other,28_to_32,Male
47832248,2019-07-10,Other,28_to_32,Male
49532912,2019-10-02,HCMC,23_to_27,Male
60215992,2020-12-10,Other,unknown,Female
35104233,2017-11-12,Other,28_to_32,Male
44973619,2019-01-18,HCMC,23_to_27,Male
20670145,2020-02-06,HCMC,33_to_37,Male
14305707,2020-02-15,HCMC,33_to_37,Male
54995171,2020-04-02,Other,18_to_22,Female
44051144,2020-09-03,Other,>37,Female
50390091,2019-11-13,HCMC,unknown,Female
58316816,2020-09-01,Other,unknown,Female
49176081,2020-07-24,Other,>37,Male
48224104,2019-07-23,HCMC,unknown,Female
39670309,2017-08-07,HCMC,unknown,Female
50892049,2019-12-16,Other,18_to_22,Male
49733384,2019-10-16,Other,unknown,Female
40885358,2018-12-19,Unknown,28_to_32,Female
34159310,2018-09-04,HCMC,28_to_32,Female
51984561,2020-02-26,Unknown,unknown,Male
24838262,2017-06-16,Other,28_to_32,Male
52387051,2020-01-07,HCMC,33_to_37,Male
31512723,2020-09-21,Other,unknown,Female
48426620,2019-07-31,HCMC,28_to_32,Male
37300160,2018-11-27,Other,28_to_32,Male
49605318,2019-10-28,Other,18_to_22,Male
53317907,2020-02-07,Unknown,23_to_27,Male
42569729,2018-07-28,HCMC,28_to_32,Female
43259179,2019-08-15,Other,33_to_37,Male
56641125,2020-06-22,Other,unknown,Male
44927467,2019-06-17,Other,18_to_22,Female
48993349,2019-10-31,Other,18_to_22,Male
44219722,2018-11-13,HCMC,>37,Male
33494062,2019-09-14,HCMC,18_to_22,Male
20094817,2019-05-12,Other,18_to_22,Male
60994980,2020-12-17,Unknown,unknown,Female
49829379,2019-11-25,HCMC,unknown,Male
57238551,2020-07-24,HCMC,>37,Female
52086310,2020-06-27,Unknown,23_to_27,Female
4843203,2020-02-16,Unknown,33_to_37,Male
21431090,2019-12-20,HN,33_to_37,Male
41513880,2019-09-24,Other,23_to_27,Female
39616476,2017-12-19,Other,28_to_32,Male
47642075,2019-06-14,HCMC,18_to_22,Female
47135022,2019-05-10,HCMC,>37,Female
53175326,2020-10-27,Other,28_to_32,Male
51150112,2020-02-13,Other,18_to_22,Male
52487054,2020-01-12,Other,18_to_22,Male
21523650,2020-08-25,Other,28_to_32,Female
48579468,2019-08-08,HCMC,23_to_27,Male
48522543,2019-08-09,Other,18_to_22,Male
46172359,2019-04-11,Other,18_to_22,Female
41615814,2018-11-25,HN,23_to_27,Female
19591043,2019-09-26,Other,unknown,Male
52177197,2019-12-30,HCMC,33_to_37,Male
